Channel_Code,Hashcode,Title,Start,Length
c80,4e8752e9afc45188b3f94d890cd5dd9c1a5e077a,19/20 : Journal régional,20220130190000,23
c80,249772486390ebe594d8275871506683c5b8eb9a,19/20 : Météo régionale,20220130192300,7
c80,01b2fcc81abc80278babf2acca98507d5d9cbc5e,19/20 : Journal national,20220130193000,35
c80,01bea8beff4f970676044879ca9a34b6dfb9e6a5,Stade 2,20220130200500,45
c80,5146ecc2a870325b9805f30d11be01af3d1f2bc9,Destination 2024,20220130205000,15
c80,652d73ba6e7b41d7f363c652db499a6c8a837a13,Météo,20220130210500,5
c80,ced5f0d9da2b553da46722be1fb89d6a4c9ee482,Les enquêtes de Morse,20220130211000,90
c80,ced5f0d9da2b553da46722be1fb89d6a4c9ee482,Les enquêtes de Morse,20220130224000,90
c80,652d73ba6e7b41d7f363c652db499a6c8a837a13,Météo,20220131001000,5
c80,ced5f0d9da2b553da46722be1fb89d6a4c9ee482,Les enquêtes de Morse,20220131001500,90
c80,1f1d48601ba3755c7a78f3a76bc207d976404d8e,"Mike, une vie de chien",20220131062000,5
c80,1f1d48601ba3755c7a78f3a76bc207d976404d8e,"Mike, une vie de chien",20220131062500,10
c80,889fe285c4c509400f1921cb7da96cf0885eaa10,Taffy,20220131063500,5
c80,889fe285c4c509400f1921cb7da96cf0885eaa10,Taffy,20220131064000,5
c80,889fe285c4c509400f1921cb7da96cf0885eaa10,Taffy,20220131064500,10
c80,889fe285c4c509400f1921cb7da96cf0885eaa10,Taffy,20220131065500,5
c80,889fe285c4c509400f1921cb7da96cf0885eaa10,Taffy,20220131070000,5
c80,889fe285c4c509400f1921cb7da96cf0885eaa10,Taffy,20220131070500,10
c80,889fe285c4c509400f1921cb7da96cf0885eaa10,Taffy,20220131071500,5
c80,889fe285c4c509400f1921cb7da96cf0885eaa10,Taffy,20220131072000,5
c80,6ccf16ff2f91b754e9284fa41c3af0177a677b28,Titeuf,20220131072500,10
c80,6ccf16ff2f91b754e9284fa41c3af0177a677b28,Titeuf,20220131073500,5
c80,6ccf16ff2f91b754e9284fa41c3af0177a677b28,Titeuf,20220131074000,5
c80,6ccf16ff2f91b754e9284fa41c3af0177a677b28,Titeuf,20220131074500,10
c80,6ccf16ff2f91b754e9284fa41c3af0177a677b28,Titeuf,20220131075500,5
c80,6ccf16ff2f91b754e9284fa41c3af0177a677b28,Titeuf,20220131080000,5
c80,6ccf16ff2f91b754e9284fa41c3af0177a677b28,Titeuf,20220131080500,10
c80,6ccf16ff2f91b754e9284fa41c3af0177a677b28,Titeuf,20220131081500,5
c80,1f1d48601ba3755c7a78f3a76bc207d976404d8e,"Mike, une vie de chien",20220131082000,9
c80,f60a9ec52aaafd25e76d17386d3325b0707b1151,Paname,20220131083000,34
c80,88e2406aafe1f04b51bc4fa4521a7db676d55929,Vous êtes formidables,20220131090400,47
c80,05fdcadd176d296543dd8fc35b5d5b8463a78d98,Dans votre région,20220131095100,59
c80,eb39f6aecfa0a8f43ea378eb5f04bf905dc662ff,Consomag,20220131105000,5
c80,096076b309f48268193af9255d05e7f462f18e0b,Outremer.le mag,20220131105500,35
c80,652d73ba6e7b41d7f363c652db499a6c8a837a13,Météo,20220131113000,5
c80,da8a264ac93bccb09f77470439d3d0d8286b7871,Outremer.l'info,20220131113500,14
c80,bcf4a24a5548107aebdd3c2197a4e95288d650a2,12/13 : Edition de proximité,20220131115000,10
c80,3c9030ae2bdc6d0af36c7975ee3731c93ebbaf22,12/13 : Journal régional,20220131120000,18
c80,21f9d04651ab0db9562eca0ca2ad5a62c316babd,12/13 : Météo régionale,20220131121800,7
c80,503a89b2a1f02d4e82778f54b948316290aee05d,12/13 : Journal national,20220131122500,30
c80,440d5ea60f01549cd1f1e9e34c3b5acd1afb03fe,Météo à la carte,20220131125500,65
c80,369df8c4a5a9f74c72de6cee9fdffc8988c228aa,Rex,20220131140000,45
c80,369df8c4a5a9f74c72de6cee9fdffc8988c228aa,Rex,20220131144500,45
c80,369df8c4a5a9f74c72de6cee9fdffc8988c228aa,Rex,20220131153000,40
c80,40354262662bdaff17d3286387880aae13dc01e8,Des chiffres et des lettres,20220131161000,40
c80,f1503a12f400758102ec0bd72c6dab70d128d104,La p'tite librairie,20220131165000,10
c80,9192abf857eaf77388ecf7e83432d03af801cc79,Slam,20220131170000,45
c80,f4fca99a0672d62f7d110abb4d2c1d9366e766b6,Questions pour un champion,20220131174500,44
c80,34bdc24ef214afb90915f888ce5251f141d43f61,Le 18h30,20220131183000,20
c80,33061c2e04a3708acbe475597bc8655c2a1777a2,"18h30, la suite",20220131185000,10
c80,4e8752e9afc45188b3f94d890cd5dd9c1a5e077a,19/20 : Journal régional,20220131190000,24
c80,249772486390ebe594d8275871506683c5b8eb9a,19/20 : Météo régionale,20220131192400,6
c80,01b2fcc81abc80278babf2acca98507d5d9cbc5e,19/20 : Journal national,20220131193000,25
c80,729ce25806f9a6c32e28025cd18eda3e7c97eb2f,"Ma ville, notre idéal",20220131195500,5
c80,dfa87543ed0c70ea04c59dd69425ba88b2f54d36,Saveurs de saison,20220131200000,20
c80,0b5fcc93f7cf2348634350567b2a5faf38c5588e,Plus belle la vie,20220131202000,25
c80,e054634b31e5fa6a9e25e28da1d542a379a0d9be,Tout le sport,20220131204500,10
c80,d69348d119d0f1a6ef6fe65f306e071e136fba68,Les Bleus en or,20220131205500,5
c80,652d73ba6e7b41d7f363c652db499a6c8a837a13,Météo,20220131210000,5
c80,46f624b7e60167a43841720005d96f49ceb683f6,Football : Coupe de France,20220131210500,125
c80,cb6f26d13445d91de70eb83ec4307715f599a776,Footballeur et homosexuel : au coeur du tabou,20220131231000,65
c80,f339cab788a9e3ce706390efe6d40252c59a6577,"Gaston Monnerville, une fierté noire de la République",20220201001500,50
c80,652d73ba6e7b41d7f363c652db499a6c8a837a13,Météo,20220201010500,5
c111,d168e578c0661f6d20154fb9e7ba9e336a2dae50,"Manuel en Australie, un voyage pas comme les autres",20220101062000,25
c111,d168e578c0661f6d20154fb9e7ba9e336a2dae50,"Manuel en Australie, un voyage pas comme les autres",20220101065000,25
c111,d168e578c0661f6d20154fb9e7ba9e336a2dae50,"Manuel en Australie, un voyage pas comme les autres",20220101071500,30
c111,d168e578c0661f6d20154fb9e7ba9e336a2dae50,"Manuel en Australie, un voyage pas comme les autres",20220101074500,25
c111,6798a125e8c6a0a2825fc6cf3b831bc803c9688c,Invitation au voyage,20220101081000,40
c111,289462e2e176e59abfd43555e879948f4da237f2,360°-GEO,20220101085000,55
c111,289462e2e176e59abfd43555e879948f4da237f2,360°-GEO,20220101094500,55
c111,b14e1527b027adf3846aa3199bfd1668801c08fd,Terres de cinéma,20220101104000,45
c111,6f50bee787a1265649d81167b513c50a1d01316e,Les mille et un crabes de l'île Christmas,20220101112500,45
c111,e898dc5ade77036311db9183f70ec85fb473251a,L'Australie sauvage,20220101121000,45
c111,e898dc5ade77036311db9183f70ec85fb473251a,L'Australie sauvage,20220101125500,40
c111,e898dc5ade77036311db9183f70ec85fb473251a,L'Australie sauvage,20220101134000,45
c111,e898dc5ade77036311db9183f70ec85fb473251a,L'Australie sauvage,20220101142500,45
c111,e898dc5ade77036311db9183f70ec85fb473251a,L'Australie sauvage,20220101151000,45
c111,c2ccefca5fbcb1c79db63d8ab2fa9eb253d46f5b,Les volcans de Nouvelle-Zélande,20220101155500,40
c111,c2ccefca5fbcb1c79db63d8ab2fa9eb253d46f5b,Les volcans de Nouvelle-Zélande,20220101163500,45
c111,ffb6c934f06e31545b3b7fd41c0e5acd8af52118,Les îles australiennes : un paradis à découvrir,20220101172000,45
c111,35ae8dc6d4555c456d2e9f3cc4e63e26ba4f7bff,Cuisines des terroirs,20220101180500,35
c111,b24adda0c587bb32ff62114c05fa76880c0c6795,Concert du Nouvel An 2022 à la Fenice de Venise,20220101184000,65
c111,668b7ef54a76bef9fca1e3c80e447b3c8f60faea,Arte journal,20220101194500,20
c111,a0ab1ef9a26fa12f95f0f02b7b9d339ad8573cdd,28 minutes samedi,20220101200500,45
c111,005203fc35431889f784dce4ece5ad69fa488990,"Nouvelle-Zélande, embarquement pour un voyage inédit",20220101205000,95
c111,f1ba9302420a3a041668479c221167059baf6ff2,Les métamorphoses du continent blanc,20220101222500,85
c111,023a135532b03b53ed557e1996a35a18eac61560,"Olimba, la reine des léopards",20220101235500,45
c111,1236778c8256b9a8d805c87a073eab32bef6cb22,Quand l'homme n'est pas là... les animaux,20220102065000,50
c111,1236778c8256b9a8d805c87a073eab32bef6cb22,Quand l'homme n'est pas là... les animaux,20220102074000,50
c111,ec4d9001fccae130a00d1103203f450061eaab14,"ARTE Junior, le mag",20220102083500,15
c111,8d005ea0d544b098156bd4adcb3fff7200154302,"42, la réponse à presque tout",20220102085000,30
c111,464d6055e94c6a0d674edd67cb2f6448893e9b86,Merveilles de la nature *2021,20220102092000,55
c111,9fef347bc4425c60f2dc32579adb4a852eccd998,L'Autriche sauvage et ses parcs nationaux,20220102101500,45
c111,9fef347bc4425c60f2dc32579adb4a852eccd998,L'Autriche sauvage et ses parcs nationaux,20220102110000,45
c111,97b5eb01208ee04aabc1281aa571e2f2517159ac,Une saison à la Juilliard School,20220102114500,25
c111,35ae8dc6d4555c456d2e9f3cc4e63e26ba4f7bff,Cuisines des terroirs,20220102121000,30
c111,971dee72f214a84057e8ce5816c8e2918b3fab3c,L'Ouzbékistan à bord de l'Express de la soie,20220102124000,45
c111,6b26f1a76c22a80a575b593eb2ec62996a3cc426,L'animal,20220102132500,100
c111,7fd44cf985b78018799f51028a80daca166335a7,L'odyssée Offenbach,20220102150500,95
c111,920f15bcef0d20273933bc854a9da4d1ee78477e,La vie parisienne,20220102164000,185
c111,668b7ef54a76bef9fca1e3c80e447b3c8f60faea,Arte journal,20220102194500,20
c111,2a50e5f383e7457e969aa29c4fffabe622e2f140,Fabergé : les objets du désir,20220102200500,55
c111,a3b2c4107be5238928cc0079f5ab70af01afed89,La Panthère rose,20220102210000,110
c111,d02600282b3273d93fb72185c3202e58ef10f2ee,Quand l'inspecteur s'emmêle,20220102225000,105
c111,10f00c2b7fbc1102f31dcb5ce97a831afbb5b5a2,ARTE Journal Junior,20220103065000,5
c111,289462e2e176e59abfd43555e879948f4da237f2,360°-GEO,20220103065500,55
c111,464d6055e94c6a0d674edd67cb2f6448893e9b86,Merveilles de la nature *2021,20220103075000,45
c111,6798a125e8c6a0a2825fc6cf3b831bc803c9688c,Invitation au voyage,20220103083500,50
c111,289462e2e176e59abfd43555e879948f4da237f2,360°-GEO,20220103092500,50
c111,289462e2e176e59abfd43555e879948f4da237f2,360°-GEO,20220103102000,65
c111,464d6055e94c6a0d674edd67cb2f6448893e9b86,Merveilles de la nature *2021,20220103112500,55
c111,4d9202b84ca1bf9e39bf97f2aebc55443a99f537,Les maîtres des abeilles,20220103122000,30
c111,668b7ef54a76bef9fca1e3c80e447b3c8f60faea,Arte journal,20220103125000,10
c111,8e834ab2c08569f82a54a2649d8a1703a6a8c28e,Arte regards,20220103130000,35
c111,4f75478e4f82e1c7eade61b1c06e752a203a24b9,Le docteur Jivago,20220103133500,200
c111,9651014f1d98e9ab4103a494a2ec244d33ef8198,Le peuple des forêts,20220103165500,45
c111,6798a125e8c6a0a2825fc6cf3b831bc803c9688c,Invitation au voyage,20220103174000,45
c111,e5d38c82609446e61db72b854bd7ba806c538829,Invitation au voyage : Nos inspirations,20220103182500,30
c111,9651014f1d98e9ab4103a494a2ec244d33ef8198,Le peuple des forêts,20220103185500,50
c111,668b7ef54a76bef9fca1e3c80e447b3c8f60faea,Arte journal,20220103194500,20
c111,3c856dad59c871f343faf48ac0551f3649112b5b,28 minutes,20220103200500,43
c111,59275736a19a017b51237ab519850e439856b4c8,"A Musée Vous, A Musée Moi",20220103204800,7
c111,79034c00dbb30c7d6317e5cc667955a63d13700f,Laissez-passer,20220103205500,160
c111,c882ae67d6c2fb5989a77b3c916c6c7322039f7a,La main du diable,20220103233500,80
c111,fec57f6c5a5819cf8525a1b389d7c71aec6b4e4e,"Reinhold Messner, l'homme des sommets",20220104062500,25
c111,10f00c2b7fbc1102f31dcb5ce97a831afbb5b5a2,ARTE Journal Junior,20220104065000,5
c111,289462e2e176e59abfd43555e879948f4da237f2,360°-GEO,20220104065500,55
c111,464d6055e94c6a0d674edd67cb2f6448893e9b86,Merveilles de la nature *2021,20220104075000,45
c111,6798a125e8c6a0a2825fc6cf3b831bc803c9688c,Invitation au voyage,20220104083500,50
c111,a02cc3be4b63eba85220daf0ee228606e16e4003,Nuits polaires en Scandinavie,20220104092500,45
c111,86d987253dbfb6255255739fe5eb9ee235ae498f,Jours polaires en Scandinavie,20220104101000,45
c111,1236778c8256b9a8d805c87a073eab32bef6cb22,Quand l'homme n'est pas là... les animaux,20220104115500,55
c111,668b7ef54a76bef9fca1e3c80e447b3c8f60faea,Arte journal,20220104125000,10
c111,8e834ab2c08569f82a54a2649d8a1703a6a8c28e,Arte regards,20220104130000,35
c111,b06d602156f54b57bbf10a7e1f6955c9528e7c16,Raspoutine,20220104133500,105
c111,b06d602156f54b57bbf10a7e1f6955c9528e7c16,Raspoutine,20220104152000,95
c111,9651014f1d98e9ab4103a494a2ec244d33ef8198,Le peuple des forêts,20220104165500,45
c111,6798a125e8c6a0a2825fc6cf3b831bc803c9688c,Invitation au voyage,20220104174000,45
c111,e5d38c82609446e61db72b854bd7ba806c538829,Invitation au voyage : Nos inspirations,20220104182500,30
c111,6d27397bfd531287b3a9adc3bab9e39be07d25b4,La forêt des abeilles sauvages,20220104185500,50
c111,668b7ef54a76bef9fca1e3c80e447b3c8f60faea,Arte journal,20220104194500,20
c111,3c856dad59c871f343faf48ac0551f3649112b5b,28 minutes,20220104200500,45
c111,bd06352a41fdf09f584c261d41cb0e7986627ec7,Les coulisses de l'histoire,20220104205000,55
c111,bd06352a41fdf09f584c261d41cb0e7986627ec7,Les coulisses de l'histoire,20220104214500,55
c111,b0879935151ab21556084ec43b38aab9f90b442a,L'assaut du Capitole : le traumatisme américain,20220104224000,55
c111,f80662f5b67f5cd9c6bb9844df14bf02c9efd6eb,Une insurrection américaine : De Charlottesville au Capitole,20220104233500,80
c111,10f00c2b7fbc1102f31dcb5ce97a831afbb5b5a2,ARTE Journal Junior,20220105064500,10
c111,289462e2e176e59abfd43555e879948f4da237f2,360°-GEO,20220105065500,55
c111,464d6055e94c6a0d674edd67cb2f6448893e9b86,Merveilles de la nature *2021,20220105075000,45
c111,6798a125e8c6a0a2825fc6cf3b831bc803c9688c,Invitation au voyage,20220105083500,45
c111,a3dd08cc8a6f29e878d7741dbbd3d1d5cac587b9,Monuments sacrés,20220105092000,135
c111,5445b792d1600c0da2f3740afe01da9659efe525,A la rencontre des peuples des mers,20220105113500,30
c111,a607669515cbc318fabdc4b5bb468264cb8127aa,"Kerkini, le sanctuaire des oiseaux",20220105120500,45
c111,668b7ef54a76bef9fca1e3c80e447b3c8f60faea,Arte journal,20220105125000,10
c111,8e834ab2c08569f82a54a2649d8a1703a6a8c28e,Arte regards,20220105130000,35
c111,a3b2c4107be5238928cc0079f5ab70af01afed89,La Panthère rose,20220105133500,145
c111,7b3b527c9482c1013b0fb87b33d5df43669a5550,"Bruxelles sauvage, faune capitale",20220105160000,55
c111,11e54c9744eb4075222e5ecff504aa35130ab1c3,La Russie vue du ciel,20220105165500,45
c111,6798a125e8c6a0a2825fc6cf3b831bc803c9688c,Invitation au voyage,20220105174000,45
c111,e5d38c82609446e61db72b854bd7ba806c538829,Invitation au voyage : Nos inspirations,20220105182500,30
c111,11e54c9744eb4075222e5ecff504aa35130ab1c3,La Russie vue du ciel,20220105185500,50
c111,668b7ef54a76bef9fca1e3c80e447b3c8f60faea,Arte journal,20220105194500,20
c111,3c856dad59c871f343faf48ac0551f3649112b5b,28 minutes,20220105200500,46
c111,1082d1c38cc7d6b5443eb07ae7ba69fcd336cc8f,Suzanne,20220105205500,95
c111,dc745d01cb28d840874aa28b3a2b155d7b07a9d0,Alice Guy : l'inconnue du 7e art,20220105223000,55
c111,aed01c0ccd71825b520f4bb045d5c5c68a9e0d57,Escale fatale,20220105232500,55
c111,fec57f6c5a5819cf8525a1b389d7c71aec6b4e4e,"Reinhold Messner, l'homme des sommets",20220106062000,30
c111,10f00c2b7fbc1102f31dcb5ce97a831afbb5b5a2,ARTE Journal Junior,20220106065000,5
c111,289462e2e176e59abfd43555e879948f4da237f2,360°-GEO,20220106065500,55
c111,464d6055e94c6a0d674edd67cb2f6448893e9b86,Merveilles de la nature *2021,20220106075000,45
c111,6798a125e8c6a0a2825fc6cf3b831bc803c9688c,Invitation au voyage,20220106083500,45
c111,acbfa948a8cab4fa04338d8ff899c38003845ee3,A la recherche du trésor des Romanov,20220106092000,55
c111,d16d9862f4cad8079d568188015814bd431ee69d,"Le musée de l'Ermitage, Saint-Pétersbourg",20220106101500,55
c111,0a6c3f94902afd65ac9f788a4b39326680a1d53b,Survivre à l'hiver dans les Alpes suisses,20220106111000,55
c111,d6646d8d27aca7ad61b0be5186d373b5de52a6c8,"Le glouton, féroce prédateur du Nord",20220106120500,45
c111,668b7ef54a76bef9fca1e3c80e447b3c8f60faea,Arte journal,20220106125000,10
c111,8e834ab2c08569f82a54a2649d8a1703a6a8c28e,Arte regards,20220106130000,35
c111,296ab8d90e1c32c753f29f9737a39d712273d9c3,Les dix commandements,20220106133500,215
c111,5445b792d1600c0da2f3740afe01da9659efe525,A la rencontre des peuples des mers,20220106171500,25
c111,6798a125e8c6a0a2825fc6cf3b831bc803c9688c,Invitation au voyage,20220106174000,45
c111,e5d38c82609446e61db72b854bd7ba806c538829,Invitation au voyage : Nos inspirations,20220106182500,30
c111,11e54c9744eb4075222e5ecff504aa35130ab1c3,La Russie vue du ciel,20220106190000,45
c111,668b7ef54a76bef9fca1e3c80e447b3c8f60faea,Arte journal,20220106194500,20
c111,3c856dad59c871f343faf48ac0551f3649112b5b,28 minutes,20220106200500,46
c111,43c3005a1ee5c18eb89d813f12c1acc17f2280d7,Les hautes herbes,20220106205500,45
c111,43c3005a1ee5c18eb89d813f12c1acc17f2280d7,Les hautes herbes,20220106224000,55
c111,7dccbad78f41cac32b5ec70253d2531a16670c7f,La ritournelle,20220106233500,95
c111,10f00c2b7fbc1102f31dcb5ce97a831afbb5b5a2,ARTE Journal Junior,20220107065000,5
c111,e07733275963723ce3c79707a14aa5afe8c4c3b5,Les parcs naturels... en Minuscule,20220107065500,50
c111,289462e2e176e59abfd43555e879948f4da237f2,360°-GEO,20220107074500,50
c111,6798a125e8c6a0a2825fc6cf3b831bc803c9688c,Invitation au voyage,20220107083500,50
c111,e74adf1a8d1fc1808781ed8a685332eb63e7a0a8,Antivax : Les marchands de doute,20220107092500,90
c111,97b856b6ad8386c2944c934462de7a3071f11066,La diplomatie du vaccin,20220107105500,70
c111,e07733275963723ce3c79707a14aa5afe8c4c3b5,Les parcs naturels... en Minuscule,20220107120500,45
c111,668b7ef54a76bef9fca1e3c80e447b3c8f60faea,Arte journal,20220107125000,10
c111,8e834ab2c08569f82a54a2649d8a1703a6a8c28e,Arte regards,20220107130000,35
c111,90b4c91161862394e763bf587e81e66c6b7ea028,Soupçons,20220107133500,100
c111,e07733275963723ce3c79707a14aa5afe8c4c3b5,Les parcs naturels... en Minuscule,20220107151500,45
c111,464d6055e94c6a0d674edd67cb2f6448893e9b86,Merveilles de la nature *2021,20220107160000,55
c111,11e54c9744eb4075222e5ecff504aa35130ab1c3,La Russie vue du ciel,20220107165500,45
c111,6798a125e8c6a0a2825fc6cf3b831bc803c9688c,Invitation au voyage,20220107174000,45
c111,e5d38c82609446e61db72b854bd7ba806c538829,Invitation au voyage : Nos inspirations,20220107182500,30
c111,11e54c9744eb4075222e5ecff504aa35130ab1c3,La Russie vue du ciel,20220107185500,50
c111,668b7ef54a76bef9fca1e3c80e447b3c8f60faea,Arte journal,20220107194500,20
c111,3c856dad59c871f343faf48ac0551f3649112b5b,28 minutes,20220107200500,47
c111,d926f03307cbc3d70647acc417e4b82decdb3795,Meurtres à Sandhamn,20220107205500,90
c111,a9f8d1cff493a6204dfd741870b1f1ef6b150ccd,"Patti Smith, la poésie du punk",20220107222500,55
c111,f6502617a1181f07afe7f1da1b5efdfaa19aa4bb,Patti Smith,20220107232000,65
c111,289462e2e176e59abfd43555e879948f4da237f2,360°-GEO,20220108065000,55
c111,289462e2e176e59abfd43555e879948f4da237f2,360°-GEO,20220108074500,50
c111,6798a125e8c6a0a2825fc6cf3b831bc803c9688c,Invitation au voyage,20220108083500,70
c111,35ae8dc6d4555c456d2e9f3cc4e63e26ba4f7bff,Cuisines des terroirs,20220108094500,30
c111,464d6055e94c6a0d674edd67cb2f6448893e9b86,Merveilles de la nature *2021,20220108101500,40
c111,464d6055e94c6a0d674edd67cb2f6448893e9b86,Merveilles de la nature *2021,20220108105500,45
c111,464d6055e94c6a0d674edd67cb2f6448893e9b86,Merveilles de la nature *2021,20220108114000,45
c111,464d6055e94c6a0d674edd67cb2f6448893e9b86,Merveilles de la nature *2021,20220108122500,45
c111,464d6055e94c6a0d674edd67cb2f6448893e9b86,Merveilles de la nature *2021,20220108131000,45
c111,464d6055e94c6a0d674edd67cb2f6448893e9b86,Merveilles de la nature *2021,20220108135500,45
c111,d4ae93d2fbcfb47189e660eeda0de234133593ff,La panthère,20220108144000,95
c111,6798a125e8c6a0a2825fc6cf3b831bc803c9688c,Invitation au voyage,20220108161500,40
c111,971dee72f214a84057e8ce5816c8e2918b3fab3c,L'Ouzbékistan à bord de l'Express de la soie,20220108165500,45
c111,35ae8dc6d4555c456d2e9f3cc4e63e26ba4f7bff,Cuisines des terroirs,20220108174000,35
c111,2f0565da7efcf5e614c302d2ad5d5a3d4f07f398,Faire l'histoire,20220108181500,20
c111,e3fc2c43972d58fe2825534bb05aaca001fbf491,Arte reportage,20220108183500,55
c111,1b47bae56ff56e5d8114055f71e56b41c3143587,Le dessous des cartes,20220108193000,15
c111,668b7ef54a76bef9fca1e3c80e447b3c8f60faea,Arte journal,20220108194500,20
c111,a0ab1ef9a26fa12f95f0f02b7b9d339ad8573cdd,28 minutes samedi,20220108200500,45
c111,32ec0840d7af552cafae8d0b3713f783c9ab352a,Versailles,20220108205000,95
c111,07d27eb1eee7767b246bc45d7ca1ed298013e407,Les explosifs : une science détonante,20220108222500,55
c111,8d005ea0d544b098156bd4adcb3fff7200154302,"42, la réponse à presque tout",20220108232000,30
c111,16a4c580a607f3083151318eb308ffc2c39cdc70,Square artiste,20220108235000,25
c111,b06d602156f54b57bbf10a7e1f6955c9528e7c16,Raspoutine,20220109065500,55
c111,acbfa948a8cab4fa04338d8ff899c38003845ee3,A la recherche du trésor des Romanov,20220109075000,55
c111,ec4d9001fccae130a00d1103203f450061eaab14,"ARTE Junior, le mag",20220109084500,35
c111,289462e2e176e59abfd43555e879948f4da237f2,360°-GEO,20220109092000,55
c111,f1ba9302420a3a041668479c221167059baf6ff2,Les métamorphoses du continent blanc,20220109101500,90
c111,97b5eb01208ee04aabc1281aa571e2f2517159ac,Une saison à la Juilliard School,20220109114500,25
c111,e91a0df1d8a847b9ebdd0fa78ad82a10c6d6c30d,Cuisine royale,20220109121500,25
c111,59de17a45eddd44c146df2dd02053cfa49a04dce,Sages-femmes dans la jungle amazonienne,20220109124000,50
c111,491fc5d348e89350e1935df232b8d96997dd1639,L'aventure du Poséidon,20220109133000,110
c111,005203fc35431889f784dce4ece5ad69fa488990,"Nouvelle-Zélande, embarquement pour un voyage inédit",20220109152000,115
c111,1c42c5ae475845ffd3d06328c6c12eec7b940fd8,"Pavarotti, chanteur populaire",20220109171500,55
c111,66960f883e3b1a1a819222cc42e2285f646a16a1,Luciano Pavarotti à Hyde Park,20220109181000,80
c111,dcfcf5454d04c21be7a5dc7a06ed3d7c94b89b9f,Karambolage,20220109193000,15
c111,668b7ef54a76bef9fca1e3c80e447b3c8f60faea,Arte journal,20220109194500,20
c111,8ffd984dd586c8ecdc8ff92bb7873e888fe82ffa,Chagall entre deux mondes,20220109200500,55
c111,2cadff472673d367e63b5c278cd4bd16e3d3c7da,12 Years a Slave,20220109210000,130
c111,043efc4415d27615fb94b43e4682c22a6cfc37a4,"Charlie Parker, Bird Songs",20220109231000,55
c111,c313bdc2476bebb7e1e467af9b1a5e4f1fdf23b0,Déclics,20220110062000,30
c111,10f00c2b7fbc1102f31dcb5ce97a831afbb5b5a2,ARTE Journal Junior,20220110065000,5
c111,289462e2e176e59abfd43555e879948f4da237f2,360°-GEO,20220110065500,55
c111,e898dc5ade77036311db9183f70ec85fb473251a,L'Australie sauvage,20220110075000,45
c111,6798a125e8c6a0a2825fc6cf3b831bc803c9688c,Invitation au voyage,20220110083500,50
c111,289462e2e176e59abfd43555e879948f4da237f2,360°-GEO,20220110092500,50
c111,289462e2e176e59abfd43555e879948f4da237f2,360°-GEO,20220110101500,65
c111,464d6055e94c6a0d674edd67cb2f6448893e9b86,Merveilles de la nature *2021,20220110112000,55
c111,35ae8dc6d4555c456d2e9f3cc4e63e26ba4f7bff,Cuisines des terroirs,20220110121500,35
c111,668b7ef54a76bef9fca1e3c80e447b3c8f60faea,Arte journal,20220110125000,10
c111,8e834ab2c08569f82a54a2649d8a1703a6a8c28e,Arte regards,20220110130000,35
c111,1c9dee15b595182af725120816ee2bbe6226814a,Les grandes espérances,20220110133500,145
c111,d4ac499e5672e31adfde709678cf394c6477b17e,Les tribulations d'un berger transhumant,20220110160000,55
c111,b369351bfb477787d0571856b39f140c4405493d,L'ère de la Nature,20220110165500,45
c111,6798a125e8c6a0a2825fc6cf3b831bc803c9688c,Invitation au voyage,20220110174000,45
c111,e5d38c82609446e61db72b854bd7ba806c538829,Invitation au voyage : Nos inspirations,20220110182500,30
c111,b369351bfb477787d0571856b39f140c4405493d,L'ère de la Nature,20220110185500,50
c111,668b7ef54a76bef9fca1e3c80e447b3c8f60faea,Arte journal,20220110194500,20
c111,3c856dad59c871f343faf48ac0551f3649112b5b,28 minutes,20220110200500,43
c111,e12f149506550a98ddc0cad49a8d329c9de679c6,Devine qui vient dîner ?,20220110205000,100
c111,c42d07050218e94cf19c51bbeec3bfa5e62307dc,Pot-Bouille,20220110223000,105
c111,c313bdc2476bebb7e1e467af9b1a5e4f1fdf23b0,Déclics,20220111062500,25
c111,10f00c2b7fbc1102f31dcb5ce97a831afbb5b5a2,ARTE Journal Junior,20220111065000,10
c111,289462e2e176e59abfd43555e879948f4da237f2,360°-GEO,20220111070000,50
c111,e898dc5ade77036311db9183f70ec85fb473251a,L'Australie sauvage,20220111075000,45
c111,6798a125e8c6a0a2825fc6cf3b831bc803c9688c,Invitation au voyage,20220111083500,50
c111,005203fc35431889f784dce4ece5ad69fa488990,"Nouvelle-Zélande, embarquement pour un voyage inédit",20220111092500,90
c111,c2ccefca5fbcb1c79db63d8ab2fa9eb253d46f5b,Les volcans de Nouvelle-Zélande,20220111105500,45
c111,c2ccefca5fbcb1c79db63d8ab2fa9eb253d46f5b,Les volcans de Nouvelle-Zélande,20220111114000,70
c111,668b7ef54a76bef9fca1e3c80e447b3c8f60faea,Arte journal,20220111125000,10
c111,8e834ab2c08569f82a54a2649d8a1703a6a8c28e,Arte regards,20220111130000,35
c111,d926f03307cbc3d70647acc417e4b82decdb3795,Meurtres à Sandhamn,20220111133500,115
c111,5445b792d1600c0da2f3740afe01da9659efe525,A la rencontre des peuples des mers,20220111153000,30
c111,a8c9aab43f9e62bf47190f1e83e79cfa6e5dbbd2,Argentine : les Indiennes de la cordillère des Andes,20220111160000,55
c111,79d0efdadb0569bfe52cbaf06e7c943f3a7f87e0,Sibérie sauvage,20220111165500,45
c111,6798a125e8c6a0a2825fc6cf3b831bc803c9688c,Invitation au voyage,20220111174000,45
